Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:32:19        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:32:20        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.80
01:32:20          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:32:20          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:32:20          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:32:20          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:32:20          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.80
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

01:32:19       proc/s   cswch/s
01:32:20         0.00    293.07
Average:         0.00    293.07

01:32:19         INTR    intr/s
01:32:20          sum    220.79
01:32:20            0      0.00
01:32:20            1      0.00
01:32:20            2     73.27
01:32:20            3      0.00
01:32:20            4      0.00
01:32:20            5      0.00
01:32:20            6      0.00
01:32:20            7      0.00
01:32:20            8      0.00
01:32:20            9      0.00
01:32:20           10      0.00
01:32:20           11     83.17
01:32:20           12      0.00
01:32:20           13      0.99
01:32:20           14      0.00
01:32:20           15      0.00
01:32:20           16      0.00
01:32:20           17     62.38
01:32:20           18      0.00
01:32:20           19      0.99
01:32:20           20      0.00
01:32:20           21      0.00
01:32:20           22      0.00
01:32:20           23      0.00
01:32:20           24      0.00
01:32:20           25      0.00
01:32:20           26      0.00
01:32:20           27      0.00
01:32:20           28      0.00
01:32:20           29      0.00
01:32:20           30      0.00
01:32:20           31      0.00
01:32:20           32      0.00
01:32:20           33      0.00
01:32:20           34      0.00
01:32:20           35      0.00
01:32:20           36      0.00
01:32:20           37      0.00
01:32:20           38      0.00
01:32:20           39      0.00
01:32:20           40      0.00
01:32:20           41      0.00
01:32:20           42      0.00
01:32:20           43      0.00
01:32:20           44      0.00
01:32:20           45      0.00
01:32:20           46      0.00
01:32:20           47      0.00
01:32:20           48      0.00
01:32:20           49      0.00
01:32:20           50      0.00
01:32:20           51      0.00
01:32:20           52      0.00
01:32:20           53      0.00
01:32:20           54      0.00
01:32:20           55      0.00
01:32:20           56      0.00
01:32:20           57      0.00
01:32:20           58      0.00
01:32:20           59      0.00
01:32:20           60      0.00
01:32:20           61      0.00
01:32:20           62      0.00
01:32:20           63      0.00
Average:          sum    220.79
Average:            0      0.00
Average:            1      0.00
Average:            2     73.27
Average:            3      0.00
Average:            4      0.00
Average:            5      0.00
Average:            6      0.00
Average:            7      0.00
Average:            8      0.00
Average:            9      0.00
Average:           10      0.00
Average:           11     83.17
Average:           12      0.00
Average:           13      0.99
Average:           14      0.00
Average:           15      0.00
Average:           16      0.00
Average:           17     62.38
Average:           18      0.00
Average:           19      0.99
Average:           20      0.00
Average:           21      0.00
Average:           22      0.00
Average:           23      0.00
Average:           24      0.00
Average:           25      0.00
Average:           26      0.00
Average:           27      0.00
Average:           28      0.00
Average:           29      0.00
Average:           30      0.00
Average:           31      0.00
Average:           32      0.00
Average:           33      0.00
Average:           34      0.00
Average:           35      0.00
Average:           36      0.00
Average:           37      0.00
Average:           38      0.00
Average:           39      0.00
Average:           40      0.00
Average:           41      0.00
Average:           42      0.00
Average:           43      0.00
Average:           44      0.00
Average:           45      0.00
Average:           46      0.00
Average:           47      0.00
Average:           48      0.00
Average:           49      0.00
Average:           50      0.00
Average:           51      0.00
Average:           52      0.00
Average:           53      0.00
Average:           54      0.00
Average:           55      0.00
Average:           56      0.00
Average:           57      0.00
Average:           58      0.00
Average:           59      0.00
Average:           60      0.00
Average:           61      0.00
Average:           62      0.00
Average:           63      0.00

01:32:19     pswpin/s pswpout/s
01:32:20         0.00      0.00
Average:         0.00      0.00

01:32:19     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
01:32:20         0.00      0.00      2.97      0.00     43.56      0.00      0.00      0.00      0.00
Average:         0.00      0.00      2.97      0.00     43.56      0.00      0.00      0.00      0.00

01:32:19          tps      rtps      wtps   bread/s   bwrtn/s
01:32:20         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:32:19      frmpg/s   bufpg/s   campg/s
01:32:20       -48.51      0.00     44.55
Average:       -48.51      0.00     44.55

01:32:19    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:32:20       889572    238144     21.12     17580    121168     43756      3.88     34876    107372        44      3576     23048      1680       352      4136
Average:       889572    238144     21.12     17580    121168     43756      3.88     34876    107372        44      3576     23048      1680       352      4136

01:32:19    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
01:32:20            0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00

01:32:19    kbhugfree kbhugused  %hugused
01:32:20            0         0      0.00
Average:            0         0      0.00

01:32:19    dentunusd   file-nr  inode-nr    pty-nr
01:32:20          157        32       798         0
Average:          157        32       798         0

01:32:19      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
01:32:20            1       101      0.00      0.00      0.00         0
Average:            1       101      0.00      0.00      0.00         0

01:32:19          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
01:32:20     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:32:20    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:32:19        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
01:32:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:32:20         eth0      0.00      0.99      0.00      0.08      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.99      0.00      0.08      0.00      0.00      0.00      0.00

01:32:19        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
01:32:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:32:20         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:32:19       call/s retrans/s    read/s   write/s  access/s  getatt/s
01:32:20         0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00

01:32:19      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
01:32:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:32:19       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
01:32:20            5         0         0         0         0         0
Average:            5         0         0         0         0         0

01:32:19       irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
01:32:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:32:19    ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
