Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:34:28        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:34:29        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.80
01:34:29          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:34:29          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:34:29          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:34:29          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:34:29          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.80
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

01:34:28       proc/s   cswch/s
01:34:29         0.00    308.91
Average:         0.00    308.91

01:34:28         INTR    intr/s
01:34:29          sum    231.68
01:34:29            0      0.00
01:34:29            1      0.00
01:34:29            2     80.20
01:34:29            3      0.00
01:34:29            4      0.00
01:34:29            5      0.00
01:34:29            6      0.00
01:34:29            7      0.00
01:34:29            8      0.00
01:34:29            9      0.00
01:34:29           10      0.00
01:34:29           11     84.16
01:34:29           12      0.00
01:34:29           13      1.98
01:34:29           14      0.00
01:34:29           15      0.00
01:34:29           16      0.00
01:34:29           17     62.38
01:34:29           18      1.98
01:34:29           19      0.99
01:34:29           20      0.00
01:34:29           21      0.00
01:34:29           22      0.00
01:34:29           23      0.00
01:34:29           24      0.00
01:34:29           25      0.00
01:34:29           26      0.00
01:34:29           27      0.00
01:34:29           28      0.00
01:34:29           29      0.00
01:34:29           30      0.00
01:34:29           31      0.00
01:34:29           32      0.00
01:34:29           33      0.00
01:34:29           34      0.00
01:34:29           35      0.00
01:34:29           36      0.00
01:34:29           37      0.00
01:34:29           38      0.00
01:34:29           39      0.00
01:34:29           40      0.00
01:34:29           41      0.00
01:34:29           42      0.00
01:34:29           43      0.00
01:34:29           44      0.00
01:34:29           45      0.00
01:34:29           46      0.00
01:34:29           47      0.00
01:34:29           48      0.00
01:34:29           49      0.00
01:34:29           50      0.00
01:34:29           51      0.00
01:34:29           52      0.00
01:34:29           53      0.00
01:34:29           54      0.00
01:34:29           55      0.00
01:34:29           56      0.00
01:34:29           57      0.00
01:34:29           58      0.00
01:34:29           59      0.00
01:34:29           60      0.00
01:34:29           61      0.00
01:34:29           62      0.00
01:34:29           63      0.00
Average:          sum    231.68
Average:            0      0.00
Average:            1      0.00
Average:            2     80.20
Average:            3      0.00
Average:            4      0.00
Average:            5      0.00
Average:            6      0.00
Average:            7      0.00
Average:            8      0.00
Average:            9      0.00
Average:           10      0.00
Average:           11     84.16
Average:           12      0.00
Average:           13      1.98
Average:           14      0.00
Average:           15      0.00
Average:           16      0.00
Average:           17     62.38
Average:           18      1.98
Average:           19      0.99
Average:           20      0.00
Average:           21      0.00
Average:           22      0.00
Average:           23      0.00
Average:           24      0.00
Average:           25      0.00
Average:           26      0.00
Average:           27      0.00
Average:           28      0.00
Average:           29      0.00
Average:           30      0.00
Average:           31      0.00
Average:           32      0.00
Average:           33      0.00
Average:           34      0.00
Average:           35      0.00
Average:           36      0.00
Average:           37      0.00
Average:           38      0.00
Average:           39      0.00
Average:           40      0.00
Average:           41      0.00
Average:           42      0.00
Average:           43      0.00
Average:           44      0.00
Average:           45      0.00
Average:           46      0.00
Average:           47      0.00
Average:           48      0.00
Average:           49      0.00
Average:           50      0.00
Average:           51      0.00
Average:           52      0.00
Average:           53      0.00
Average:           54      0.00
Average:           55      0.00
Average:           56      0.00
Average:           57      0.00
Average:           58      0.00
Average:           59      0.00
Average:           60      0.00
Average:           61      0.00
Average:           62      0.00
Average:           63      0.00

01:34:28     pswpin/s pswpout/s
01:34:29         0.00      0.00
Average:         0.00      0.00

01:34:28     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
01:34:29         0.00      0.00     45.54      0.00     28.71      0.00      0.00      0.00      0.00
Average:         0.00      0.00     45.54      0.00     28.71      0.00      0.00      0.00      0.00

01:34:28          tps      rtps      wtps   bread/s   bwrtn/s
01:34:29         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:34:28      frmpg/s   bufpg/s   campg/s
01:34:29       634.65      0.00     37.62
Average:       634.65      0.00     37.62

01:34:28    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:34:29       901828    225888     20.03     17580    118724     43888      3.89     31884    108024        48      3744     22560      1696       340      4136
Average:       901828    225888     20.03     17580    118724     43888      3.89     31884    108024        48      3744     22560      1696       340      4136

01:34:28    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
01:34:29            0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00

01:34:28    kbhugfree kbhugused  %hugused
01:34:29            0         0      0.00
Average:            0         0      0.00

01:34:28    dentunusd   file-nr  inode-nr    pty-nr
01:34:29          157        32       798         0
Average:          157        32       798         0

01:34:28      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
01:34:29            0       102      0.00      0.00      0.00         0
Average:            0       102      0.00      0.00      0.00         0

01:34:28          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
01:34:29     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:34:29    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:34:28        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
01:34:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:34:29         eth0      0.00      1.98      0.00      0.17      0.00      0.00      0.00      0.00
